pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,4.408237271985704e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,5.038766205418691e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.2908327388833903e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.4449352697053412e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.966591550318498e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.7000123282739224e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.0194487135919248e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,7.531505503538993e-06
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.357298569071769e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.3987016525380705e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,2.0395461891243875e-06
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,2.794137487362042e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.84108688795011e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,4.6917553535271925e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.164436801695703e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.3166960743248102e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,1.8793966690431524e-05
,1980,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.521921552934194e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.157342751784311e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.8004249435926242e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.377533563426925e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.9457282134059614e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.2412946207614424e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.872641036760923e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,4.817563544743964e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,3.171108203973659e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,5.1543683415632006e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,4.026592523717434e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.8707864640612166e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,7.031261680771264e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,1.636466133599932e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.898576732645029e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.2012368712740994e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.912821682462177e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,3.001950517294545e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.797976108345238e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.3151265407853994e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,8.194873894873141e-07
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,3.690873240617824e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,5.8853939286727106e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,2.0582527963907724e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.015880399480418e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,2.5712935210215734e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,4.0536335979449624e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.693396816310343e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.2168200436859373e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.4644580701756066e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.9026771886020366e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.7441149009587073e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,8.595445745767237e-06
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,4.735084206989675e-06
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.488895476181704e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,3.840162681441476e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,2.6473840229987447e-06
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,2.7748326886767372e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.91606046176344e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,5.5002991433068014e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.8538657705515316e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.7092979782261367e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.016347196029011e-05
,1981,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.7991278316059593e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.2864647547502585e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.8568643826941e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.404838847352357e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,3.165351804984782e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.875723029547304e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.897360993373112e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,4.874793910226234e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,2.628861516717024e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,5.629543268316552e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,3.477101684967027e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.5311521494728315e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,7.03651804660856e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.16627872418382e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.585060969590518e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.2327751648965675e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.708834160172612e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.4930550981470603e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7269055636508513e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.4590243229614695e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,1.1475866503374906e-06
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,3.749972392400399e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,6.185388732201058e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.5865088832984583e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,2.691291216250277e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,2.7529433865104366e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.497533891779565e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,3.665670223620632e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.0866243304453948e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.4313176221338225e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.840972299611855e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.6103252113793235e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.0357190471120399e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,5.991912600798938e-06
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.203058033865152e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.3167460708904933e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,1.8705487036841048e-06
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,2.0722389135339978e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.622280723156023e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,5.066035489949581e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.2293989210721451e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.6426593205729198e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,1.6967282975694992e-05
,1982,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.0008375306062095e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.307365214116351e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.80532889178561e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.3839095620848936e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,3.097750957317598e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.0125701258970834e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,3.347995579759735e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,4.8683761990602446e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,3.086372253234241e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,5.165492749234848e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,3.479439865755481e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.196607393083232e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,7.217023864263196e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,1.8750902507617595e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.731690937054929e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.096000477109766e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,3.0152488662457875e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.5831278279756623e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.9572158000228167e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.2703260892949868e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,9.573749276615852e-07
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,4.0133590158084873e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,5.992391742452037e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.7106262009282954e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,2.8112131031517194e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,2.6729249506682633e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.673347591161174e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.7827357101065184e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.0610241453776403e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.8656903224540356e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.9582439669341848e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.6943982000526318e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,8.557591368668356e-06
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,4.655424093823656e-06
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,3.5226732972161005e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,3.839662998713999e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,1.3275077248023294e-06
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,2.4284936527480326e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,7.374910017580823e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,4.6460325323864614e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.456789705126401e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,1.5388752652111072e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,1.875985567499799e-05
,1983,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.5495041609107834e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,2.304786436975398e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.9353494244491704e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.4873038388184132e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,3.290399246057107e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.9088302248360965e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,3.762636440020586e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,3.8120759811764634e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,2.6411967001933014e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,5.118189079902904e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,3.8153108635827024e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,3.894681649854236e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,7.040745539372261e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.1823527239238075e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,3.974635877619673e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,3.154274636415178e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.81302751445518e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,3.09646646948397e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7609473095640005e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.544965949298337e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,8.20892926398801e-07
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,3.717668623224522e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,5.6087526055021884e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.8515486854491005e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.0068193690518984e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,2.3553560630391516e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.7171038602071755e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,4.8130319645756365e-05
,1984,MPI-ESM-1-2-HAM,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.0870599327035527e-05
