pr,year,esm,experiment,ensemble,variable,continent,type,name,acronym,value
4.6162212030264754e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,4.6162212030264754e-05
4.78611545672609e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,4.78611545672609e-05
3.890203461411682e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,3.890203461411682e-05
2.396315508993735e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.396315508993735e-05
1.5202374320377037e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,1.5202374320377037e-05
2.949721001905356e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.949721001905356e-05
2.6452462885879397e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.6452462885879397e-05
1.964774331098847e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,1.964774331098847e-05
1.4627295114406864e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.4627295114406864e-05
1.2483550265426272e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.2483550265426272e-05
2.281912657476719e-06,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,2.281912657476719e-06
3.418201470020984e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,3.418201470020984e-05
3.845663118624703e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,3.845663118624703e-05
1.335491004572361e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.335491004572361e-05
2.861978924464827e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,2.861978924464827e-05
1.73100277248472e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.73100277248472e-05
2.8641491552703142e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,2.8641491552703142e-05
2.911481807218393e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,2.911481807218393e-05
1.0834142956264109e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.0834142956264109e-05
1.3665056157390438e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.3665056157390438e-05
1.2870654349629316e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.2870654349629316e-05
2.1413278617182863e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.1413278617182863e-05
1.2693713029011106e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.2693713029011106e-05
1.0585163385363262e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,1.0585163385363262e-05
2.265356949354541e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.265356949354541e-05
4.070278788657341e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.070278788657341e-05
1.592141553530659e-06,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,1.592141553530659e-06
3.243567960603196e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.243567960603196e-05
8.210912865780233e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.210912865780233e-05
3.53510434854916e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.53510434854916e-05
1.5099410178438324e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.5099410178438324e-05
2.2890857112322085e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.2890857112322085e-05
2.0357150090814243e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.0357150090814243e-05
3.620707581757326e-05,1981,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.620707581757326e-05
1.8089808481901963e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,1.8089808481901963e-05
1.590188286266655e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.590188286266655e-05
2.792519985715193e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.792519985715193e-05
2.475847295831269e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.475847295831269e-05
4.132724999502695e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.132724999502695e-05
2.314452320552859e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.314452320552859e-05
1.7585803482253416e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,1.7585803482253416e-05
1.8331247793072527e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,1.8331247793072527e-05
7.69232765283056e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,7.69232765283056e-05
5.018755391130802e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,5.018755391130802e-05
3.6025296746943975e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,3.6025296746943975e-05
3.555735559427077e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,3.555735559427077e-05
2.3120097745485245e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.3120097745485245e-05
1.534308563338748e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,1.534308563338748e-05
2.643150546080455e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.643150546080455e-05
2.4694641271983765e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.4694641271983765e-05
2.259567884027166e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,2.259567884027166e-05
1.7288887877565914e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.7288887877565914e-05
1.2986376865275553e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.2986376865275553e-05
1.853730034339474e-06,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,1.853730034339474e-06
3.0282506641667024e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,3.0282506641667024e-05
3.520295930057761e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,3.520295930057761e-05
1.1729707406810568e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.1729707406810568e-05
3.2315751988654483e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,3.2315751988654483e-05
1.7824585591203147e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.7824585591203147e-05
3.140757168971136e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.140757168971136e-05
2.9914077465655783e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,2.9914077465655783e-05
9.81219745253047e-06,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,9.81219745253047e-06
1.338745290352798e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.338745290352798e-05
1.323465659432612e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.323465659432612e-05
2.042834160431309e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.042834160431309e-05
9.293295044473373e-06,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,9.293295044473373e-06
1.243759533938134e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,1.243759533938134e-05
2.191592393023777e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.191592393023777e-05
4.152347621914497e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,4.152347621914497e-05
1.500132038554679e-06,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,1.500132038554679e-06
3.048130166885177e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.048130166885177e-05
8.853902216140906e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,8.853902216140906e-05
3.062133226320444e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.062133226320444e-05
9.71760058867219e-06,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,9.71760058867219e-06
2.6817884727116462e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.6817884727116462e-05
1.826602862815869e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,1.826602862815869e-05
3.476035155226319e-05,1982,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.476035155226319e-05
1.969544871827947e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,1.969544871827947e-05
1.590740902739465e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.590740902739465e-05
2.6309174992212546e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.6309174992212546e-05
2.5448827160141302e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,2.5448827160141302e-05
3.81313304855927e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,3.81313304855927e-05
2.7785271495364096e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,2.7785271495364096e-05
1.6959082626085053e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,1.6959082626085053e-05
1.9935517633055144e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,1.9935517633055144e-05
7.419580472159516e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,7.419580472159516e-05
4.696500833639424e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,4.696500833639424e-05
3.3590846244529626e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,3.3590846244529626e-05
3.971455819436519e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,3.971455819436519e-05
2.4010101626917773e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.4010101626917773e-05
1.8290373644826314e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.E.South-America,SES,1.8290373644826314e-05
2.63185613889016e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.South-America,SSA,2.63185613889016e-05
2.46407793529336e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,N.Europe,NEU,2.46407793529336e-05
1.9038881955615656e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,West&Central-Europe,WCE,1.9038881955615656e-05
1.61484023395528e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE,Land,E.Europe,EEU,1.61484023395528e-05
1.2708929840013332e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,EUROPE-AFRICA,Land-Ocean,Mediterranean,MED,1.2708929840013332e-05
1.858674377230162e-06,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Sahara,SAH,1.858674377230162e-06
3.290771273645091e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Western-Africa,WAF,3.290771273645091e-05
3.2670729342125686e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Central-Africa,CAF,3.2670729342125686e-05
1.0500646565640337e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,N.Eastern-Africa,NEAF,1.0500646565640337e-05
2.48389304043602e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,S.Eastern-Africa,SEAF,2.48389304043602e-05
1.466696226142807e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,W.Southern-Africa,WSAF,1.466696226142807e-05
3.158005540412481e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,E.Southern-Africa,ESAF,3.158005540412481e-05
2.949311241768384e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,AFRICA,Land,Madagascar,MDG,2.949311241768384e-05
1.075306705610322e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Russian-Arctic,RAR,1.075306705610322e-05
1.3183497034631728e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,W.Siberia,WSB,1.3183497034631728e-05
1.3009029258449766e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.Siberia,ESB,1.3009029258449766e-05
2.2768321919332404e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Russian-Far-East,RFE,2.2768321919332404e-05
1.0361572325566149e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,W.C.Asia,WCA,1.0361572325566149e-05
9.500629932342107e-06,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.C.Asia,ECA,9.500629932342107e-06
2.273183073207133e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Tibetan-Plateau,TIB,2.273183073207133e-05
3.9562460075755615e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,E.Asia,EAS,3.9562460075755615e-05
9.859139284025787e-07,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,Arabian-Peninsula,ARP,9.859139284025787e-07
3.478084697935269e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land,S.Asia,SAS,3.478084697935269e-05
7.86036052510921e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,ASIA,Land-Ocean,S.E.Asia,SEA,7.86036052510921e-05
3.737707364422543e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,N.Australia,NAU,3.737707364422543e-05
1.1942672815837776e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,C.Australia,CAU,1.1942672815837776e-05
2.132197498746367e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,E.Australia,EAU,2.132197498746367e-05
2.0846001285374835e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,S.Australia,SAU,2.0846001285374835e-05
3.480184815871337e-05,1983,GISS-E2-2-H,historical,r1i1p1f1,pr,OCEANIA,Land,New-Zealand,NZ,3.480184815871337e-05
1.920219153263809e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.W.North-America,NWN,1.920219153263809e-05
1.5137663904590984e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,N.E.North-America,NEN,1.5137663904590984e-05
2.530331480556086e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,W.North-America,WNA,2.530331480556086e-05
3.0400493074815387e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,C.North-America,CNA,3.0400493074815387e-05
4.7912642139305885e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,NORTH-AMERICA,Land,E.North-America,ENA,4.7912642139305885e-05
3.1377204471552857e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,N.Central-America,NCA,3.1377204471552857e-05
1.6813082366124534e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land,S.Central-America,SCA,1.6813082366124534e-05
1.9181406877329004e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,CENTRAL-AMERICA,Land-Ocean,Caribbean,CAR,1.9181406877329004e-05
7.673079866041647e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.W.South-America,NWS,7.673079866041647e-05
3.8131024982065005e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.South-America,NSA,3.8131024982065005e-05
3.0319090047119015e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,N.E.South-America,NES,3.0319090047119015e-05
3.710930772236453e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,South-American-Monsoon,SAM,3.710930772236453e-05
2.900054549617668e-05,1984,GISS-E2-2-H,historical,r1i1p1f1,pr,SOUTH-AMERICA,Land,S.W.South-America,SWS,2.900054549617668e-05
